Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	11729321	T cell responses modulated through interaction between CD8alphaalpha and the nonclassical MHC class I molecule, TL.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	8923003	Alternate promoters and alternate splicing of human tenascin-X, a gene with 5' and 3' ends buried in other genes.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TNXB
Pubmed	1530920	Protein tyrosine kinase p59fyn is associated with the T cell receptor-CD3 complex in functional human lymphocytes.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	24961235	miR-212 promotes pancreatic cancer cell growth and invasion by targeting the hedgehog signaling pathway receptor patched-1.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15899843:gr	Mouse axin and axin2/conductin proteins are functionally equivalent in vivo.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	AXIN2
Pubmed	12660246:gr	c-Myc transformation domain recruits the human STAGA complex and requires TRRAP and GCN5 acetylase activity for transcription activation.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TRRAP
Pubmed	19221557	[Studies on keratocystic odontogenic tumors].	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	18683894:gr	AXIN2 and CDH1 polymorphisms, tooth agenesis, and oral clefts.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	AXIN2
Pubmed	8245130	Structure and expression of fibulin-2, a novel extracellular matrix protein with multiple EGF-like repeats and consensus motifs for calcium binding.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	FBLN2
Pubmed	16314870	Serine racemase binds to PICK1: potential relevance to schizophrenia.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	SRR
Pubmed	18754037	Lack of evidence for activation of the hedgehog pathway in psoriasis.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	12192414	Patched acts catalytically to suppress the activity of Smoothened.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	11980658:gr	Expression of mitotic spindle checkpoint protein hsMAD1 correlates with cellular proliferation and is activated by a gain-of-function p53 mutant.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	7790378	Interaction of alpha-actinin with the cadherin/catenin cell-cell adhesion complex via alpha-catenin.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	22015454	The phosphoinositide 3'-kinase p110¿ modulates contractile protein production and IL-6 release in human airway smooth muscle.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	16556735:gr	Reciprocal regulation of brain and muscle Arnt-like protein 1 and peroxisome proliferator-activated receptor alpha defines a novel positive feedback loop in the rodent liver circadian clock.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	27386018	PTCH-1 and MDM2 expression in ameloblastoma from a West African sub-population: implication for chemotherapeutics.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	19200805:gr	Adult hematopoietic stem and progenitor cells require either Lyl1 or Scl for survival.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	LYL1
Pubmed	21266456	APP-dependent up-regulation of Ptch1 underlies proliferation impairment of neural precursors in Down syndrome.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	19843950	Phosphoinositide 3-kinase p110 delta regulates natural antibody production, marginal zone and B-1 B cell function, and autoantibody responses.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	19357769	Regulation of p110delta PI 3-kinase gene expression.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	17607320:gr	B and T lymphocyte attenuator interacts with CD3zeta and inhibits tyrosine phosphorylation of TCRzeta complex during T-cell activation.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	17880399	d-Amino acid oxidase and serine racemase in human brain: normal distribution and altered expression in schizophrenia.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	SRR
Pubmed	18178811:gr	The effect of deleting p110delta on the phenotype and function of PTEN-deficient B cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	19920853	Identification of ANKRD11 and ZNF778 as candidate genes for autism and variable cognitive impairment in the novel 16q24.3 microdeletion syndrome.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ANKRD11
Pubmed	19487286:gr	Multipotent CD15+ cancer stem cells in patched-1-deficient mouse medulloblastoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	11714771	Tumor-specific T cell activation by recombinant immunoreceptors: CD3 zeta signaling and CD28 costimulation are simultaneously required for efficient IL-2 secretion and can be integrated into one combined CD28/CD3 zeta signaling receptor molecule.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	12755691	Investigation of the kinetics and order of tyrosine phosphorylation in the T-cell receptor zeta chain by the protein tyrosine kinase Lck.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	25799324	Depression-associated ARNTL and PER2 genetic variants in psychotic disorders.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	18625635	CD8+CD28-, suppressive T cells in systemic lupus erythematosus.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	9185620	Interaction between the SH2 domains of ZAP-70 and the tyrosine-based activation motif 1 sequence of the zeta subunit of the T-cell receptor.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	12837758:gr	The adenosine A2A receptor interacts with the actin-binding protein alpha-actinin.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	7528772	ZAP-70 binding specificity to T cell receptor tyrosine-based activation motifs: the tandem SH2 domains of ZAP-70 bind distinct tyrosine-based activation motifs with varying affinity.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	23454549	¿-actinin1 and 4 tyrosine phosphorylation is critical for stress fiber establishment, maintenance and focal adhesion maturation.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	23635776:gr	RSK3/4 mediate resistance to PI3K pathway inhibitors in breast cancer.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	RPS6KA2
Pubmed	21499247	Exome sequencing identifies GRIN2A as frequently mutated in melanoma.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TRRAP
Pubmed	24523440	Primate-specific miR-663 functions as a tumor suppressor by targeting PIK3CD and predicts the prognosis of human glioblastoma.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	20081091	PI3K p110delta regulates T-cell cytokine production during primary and secondary immune responses in mice and humans.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	17574210:gr	Apoptosis induced by BIK was decreased with RNA interference of caspase-12.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	BIK
Pubmed	9575182	Physical and functional association between thymic shared antigen-1/stem cell antigen-2 and the T cell receptor complex.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	23470617:gr	Stress-induced corticotropin-releasing hormone-mediated NLRP6 inflammasome inhibition and transmissible enteritis in mice.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	NLRP6
Pubmed	18781608:gr	Tumor suppressor gene co-operativity in compound Patched1 and suppressor of fused heterozygous mutant mice.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	19380486:gr	Caspase-10-mediated heat shock protein 90 beta cleavage promotes UVB irradiation-induced cell apoptosis.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	7806230	Fibulin-2 (FBLN2): human cDNA sequence, mRNA expression, and mapping of the gene on human and mouse chromosomes.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	FBLN2
Pubmed	19287961:gr	Involvement of p16 and PTCH in pathogenesis of melanoma and basal cell carcinoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15592520	Constitutive activation of the shh-ptc1 pathway by a patched1 mutation identified in BCC.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	25909887	Chaperone-like protein p32 regulates ULK1 stability and autophagy.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ULK1
Pubmed	18600823:gr	CD40L-expressing CD8 T cells prime CD8alpha(+) DC for IL-12p70 production.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	21499247:gr	Exome sequencing identifies GRIN2A as frequently mutated in melanoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TRRAP
Pubmed	17641202:gr	Patched1 regulates hedgehog signaling at the primary cilium.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15821743:gr	The orphan nuclear receptor RORalpha regulates circadian transcription of the mammalian core-clock Bmal1.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	23078367:gr	Transcriptional up-regulation of ULK1 by ATF4 contributes to cancer cell survival.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ULK1
Pubmed	16867986	Human receptors patched and smoothened partially transduce hedgehog signal when expressed in Drosophila cells.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15749888:gr	A splice variant of the TCR zeta mRNA lacking exon 7 leads to the down-regulation of TCR zeta, the TCR/CD3 complex, and IL-2 production in systemic lupus erythematosus T cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	23364267:gr	The cardiomyocyte molecular clock, regulation of Scn5a, and arrhythmia susceptibility.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	24906090	Sp1 is necessary for gene activation of Adamts17 by estrogen.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ADAMTS17
Pubmed	21142701:gr	Role of CD4 and CD8 T-lymphocytes, B-lymphocytes and Natural Killer cells in the prediction of radiation-induced late toxicity in cervical cancer patients.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	21630253:gr	The earliest intrathymic precursors of CD8¿(+) thymic dendritic cells correspond to myeloid-type double-negative 1c cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	12421992	Defective production of functional 98-kDa form of Elf-1 is responsible for the decreased expression of TCR zeta-chain in patients with systemic lupus erythematosus.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	16645598:gr	MC1R and PTCH gene polymorphism in French patients with basal cell carcinomas.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	18178846	Polymorphisms in the CD3Z gene influence TCRzeta expression in systemic lupus erythematosus patients and healthy controls.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	18502968	PTCH1 and SMO gene alterations in keratocystic odontogenic tumors.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	11980658	Expression of mitotic spindle checkpoint protein hsMAD1 correlates with cellular proliferation and is activated by a gain-of-function p53 mutant.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	18332112:gr	Rhythmic SAF-A binding underlies circadian transcription of the Bmal1 gene.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	22900038:gr	Circadian proteins CLOCK and BMAL1 in the chromatoid body, a RNA processing granule of male germ cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	9886271	Confocal laser scanning analysis of the association of fibulin-2 with fibrillin-1 and fibronectin define different stages of skin regeneration.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	FBLN2
Pubmed	16186808:gr	Unique and overlapping substrate specificities of caspase-8 and caspase-10.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	16895915:gr	Nuclear export of S6K1 II is regulated by protein kinase CK2 phosphorylation at Ser-17.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	RPS6KA2
Pubmed	11914379	Novel CD8+ T cell antagonists based on beta 2-microglobulin.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	15502856:gr	Real-time quantitative RT-PCR identifies distinct c-RET, RET/PTC1 and RET/PTC3 expression patterns in papillary thyroid carcinoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	12050120:gr	Desert Hedgehog/Patched 1 signaling specifies fetal Leydig cell fate in testis organogenesis.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15791210:gr	Endoplasmic reticulum BIK initiates DRP1-regulated remodelling of mitochondrial cristae during apoptosis.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	BIK
Pubmed	17944866:gr	Direct binding of alpha-actinin enhances TRPP3 channel activity.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	21389835:gr	Multiple (familial) trichoepitheliomas: a clinicopathological and molecular biological study, including CYLD and PTCH gene analysis, of a series of 16 patients.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	15201996:gr	Transcriptional up-regulation of Gadd45a in Patched-associated medulloblastoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	18981720:gr	Role of ULK-FIP200 complex in mammalian autophagy: FIP200, a counterpart of yeast Atg17?	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ULK1
Pubmed	19224688	[Expression of hTERT and Mad1 in lung cancer in Gejiu and Xuanwei of Yunnan Province].	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	18519573:gr	Smooth muscle titin Zq domain interaction with the smooth muscle alpha-actinin central rod.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	16717153:gr	Inhibiting p90 ribosomal S6 kinase prevents (Na+)-H+ exchanger-mediated cardiac ischemia-reperfusion injury.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	RPS6KA2
Pubmed	19557502	RIOK3 interacts with caspase-10 and negatively regulates the NF-kappaB signaling pathway.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	18978946	ICAM-2 expression mediates a membrane-actin link, confers a nonmetastatic phenotype and reflects favorable tumor stage or histology in neuroblastoma.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	18348712:gr	The tyrosine phosphatase CD148 interacts with the p85 regulatory subunit of phosphoinositide 3-kinase.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	20937227	[Expression of PTCH-1 and SMO mRNA in nasopharyngeal carcinoma].	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	11851345	Convergence of experimental, computational and evolutionary approaches predicts the presence of a tetrameric form for CD3-zeta.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	22069255	Delta-cell-specific expression of hedgehog pathway Ptch1 receptor in murine and human endocrine pancreas.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	24724894	Mitotic checkpoint proteins Mad1 and Mad2 - structural and functional relationship with implication in genetic diseases.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	24840883	The large intracellular loop of ptch1 mediates the non-canonical Hedgehog pathway through cyclin B1 in nevoid basal cell carcinoma syndrome.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	7509083	Sequential interactions of the TCR with two distinct cytoplasmic tyrosine kinases.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	16821115:gr	Induction of alphadelta- and alphabeta-mediated T cell responses in healthy elderly subjects after influenza vaccination.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	12421992:gr	Defective production of functional 98-kDa form of Elf-1 is responsible for the decreased expression of TCR zeta-chain in patients with systemic lupus erythematosus.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	26337638	Genome-wide association meta-analyses to identify common genetic variants associated with hallux valgus in Caucasian and African Americans.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	AXIN2
Pubmed	20942845:gr	Phosphatidylinositol 3-kinase-¿ up-regulates L-type Ca2+ currents and increases vascular contractility in a mouse model of type 1 diabetes.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	16304053:gr	Essential role of PI3Kdelta and PI3Kgamma in thymocyte survival.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	23341541	P110¿-mediated constitutive PI3K signaling limits the efficacy of p110¿-selective inhibition in mantle cell lymphoma, particularly with multiple relapse.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	23564320	S6 kinase 2 is bound to chromatin-nuclear matrix cellular fractions and is able to phosphorylate histone H3 at threonine 45 in vitro and in vivo.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	RPS6KA2
Pubmed	16624804	Crystal structure of the human FOXK1a-DNA complex and its implications on the diverse binding specificity of winged helix/forkhead proteins.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	FOXK1
Pubmed	16341205:gr	Histone acetylation by Trrap-Tip60 modulates loading of repair proteins and repair of DNA double-strand breaks.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TRRAP
Pubmed	9095083	Renal immunocytochemical distribution and pharmacological properties of the dual angiotensin II/AVP receptor.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	NLRP6
Pubmed	16337488:gr	Type II phosphatidylinositol 4-kinase beta associates with TCR-CD3 zeta chain in Jurkat cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	22689948	Neuregulin 1-ErbB4-PI3K signaling in schizophrenia and phosphoinositide 3-kinase-p110¿ inhibition as a potential therapeutic strategy.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	23300083:gr	Runx2 protein represses Axin2 expression in osteoblasts and is required for craniosynostosis in Axin2-deficient mice.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	AXIN2
Pubmed	19166881:gr	Human initiator caspases trigger apoptotic and autophagic phenotypes in Saccharomyces cerevisiae.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	22015454:gr	The phosphoinositide 3'-kinase p110¿ modulates contractile protein production and IL-6 release in human airway smooth muscle.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	20516147:gr	Functional evaluation of missense variations in the human MAD1L1 and MAD2L1 genes and their impact on susceptibility to lung cancer.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	12702212:gr	Quantitative competitive reverse transcription polymerase chain reaction is not a useful method for quantification of CD4 and CD8 cell status during HIV infection.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8B
Pubmed	1454062	Engagement of the TcR/CD3 complex stimulates p59fyn(T) activity: detection of associated proteins at 72 and 120-130 kD.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	12702212	Quantitative competitive reverse transcription polymerase chain reaction is not a useful method for quantification of CD4 and CD8 cell status during HIV infection.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8B
Pubmed	7489366	Identification of a novel dual angiotensin II/vasopressin receptor on the basis of molecular recognition theory.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	NLRP6
Pubmed	19229850	CD247 can bind SHC1, no matter if CD247 is phosphorylated.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	16940348	Starvation and ULK1-dependent cycling of mammalian Atg9 between the TGN and endosomes.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ULK1
Pubmed	18560563	UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase (GNE) binds to alpha-actinin 1: novel pathways in skeletal muscle?	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	20037648:gr	Isoform-specific contributions of alpha-actinin to glioma cell mechanobiology.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	19380486	Caspase-10-mediated heat shock protein 90 beta cleavage promotes UVB irradiation-induced cell apoptosis.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	19077462	The expression pattern of PDX-1, SHH, Patched and Gli-1 is associated with pathological and clinical features in human pancreatic cancer.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	23303631:gr	Association of CASP9, CASP10 gene polymorphisms and tea drinking with colorectal cancer risk in the Han Chinese population.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CASP10
Pubmed	21861228	Association of FANCC and PTCH1 with the development of early dysplastic lesions of the head and neck.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	14646589	Chronic activation of CREB and p90RSK in human epileptic hippocampus.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	RPS6KA2
Pubmed	22357618	MicroRNA-212 displays tumor-promoting properties in non-small cell lung cancer cells and targets the hedgehog pathway receptor PTCH1.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	22911366	High expression of patched homolog-1 messenger RNA and glioma-associated oncogene-1 messenger RNA of sonic hedgehog signaling pathway indicates a risk of postresection recurrence of hepatocellular carcinoma.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	22873408	BIK (NBK) is a mediator of the sensitivity of Fanconi anaemia group C lymphoblastoid cell lines to interstrand DNA cross-linking agents.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	BIK
Pubmed	21472479:gr	Dynamic expression of Lgr5, a Wnt target gene, in the developing and mature mouse cochlea.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	AXIN2
Pubmed	21540297:gr	VEGF-mediated PI3K class IA and PKC signaling in cardiomyogenesis and vasculogenesis of mouse embryonic stem cells.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PIK3CD
Pubmed	12493766	Syndecan-4 associates with alpha-actinin.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	18418773	Alloreactivity of ex vivo-expanded T cells is correlated with expansion and CD4/CD8 ratio.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD8A
Pubmed	12560076	Mouse brain serine racemase catalyzes specific elimination of L-serine to pyruvate.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	SRR
Pubmed	12006501	Crystal structure of the tetrameric Mad1-Mad2 core complex: implications of a 'safety belt' binding mechanism for the spindle checkpoint.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	MAD1L1
Pubmed	24418196	The rhythmic expression of clock genes attenuated in human plaque-derived vascular smooth muscle cells.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	19147535:gr	Two tumor suppressors, p27Kip1 and patched-1, collaborate to prevent medulloblastoma.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	23362228	Histone acetyltransferase cofactor Trrap maintains self-renewal and restricts differentiation of embryonic stem cells.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	TRRAP
Pubmed	20118245:gr	Alternative splicing factor/splicing factor 2 regulates the expression of the zeta subunit of the human T cell receptor-associated CD3 complex.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	11718263	A mouse model for medulloblastoma and basal cell nevus syndrome.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	18505733	The RNA-stabilizing protein HuR regulates the expression of zeta chain of the human T cell receptor-associated CD3 complex.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD247
Pubmed	27125030	[The Cytoskelrtal Protein Zvxin Interacts with the Hedgehog Receptor Patched].	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	PTCH1
Pubmed	10224105	An alpha-actinin binding site of zyxin is essential for subcellular zyxin localization and alpha-actinin recruitment.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ACTN1
Pubmed	25680861	Hepatic stellate cell-expressed endosialin balances fibrogenesis and hepatocyte proliferation during liver damage.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	CD248
Pubmed	18160048:gr	Lyl1 interacts with CREB1 and alters expression of CREB1 target genes.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	LYL1
Pubmed	20418284	LYL1 activity is required for the maturation of newly formed blood vessels in adulthood.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	LYL1
Pubmed	24147025	Sex-specific effects of NLRP6/AVR and ADM loci on susceptibility to essential hypertension in a Sardinian population.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	NLRP6
Pubmed	19273720:gr	Vascular disease in mice with a dysfunctional circadian clock.	GeneRIF	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
Pubmed	26683776	The circadian clock gene Bmal1 acts as a potential anti-oncogene in pancreatic cancer by activating the p53 tumor suppressor pathway.	Pubmed	1.311E-3	1.000E0	2.419E-3	2.086E-2	1	2	ARNTL
