Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	26925708	Annexin A2 and S100A10 are independent predictors of serous ovarian cancer outcome.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	18514070	Oxidised LDL up-regulate CD36 expression by the Nrf2 pathway in 3T3-L1 preadipocytes.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	18855162:gr	Impact of genotype and mutation type on health-related quality of life in patients with hereditary hemorrhagic telangiectasia.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	17068149:gr	Identification of BMP9 and BMP10 as functional activators of the orphan activin receptor-like kinase 1 (ALK1) in endothelial cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	11313921	c-Cbl facilitates fibronectin matrix production by v-Abl-transformed NIH3T3 cells via activation of small GTPases.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	VAV2
Pubmed	14736881	Ca(2+) signaling by TRPC3 involves Na(+) entry and local coupling to the Na(+)/Ca(2+) exchanger.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SLC8A1
Pubmed	17067553	Resistin increases lipid accumulation and CD36 expression in human macrophages.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	21816242	Leprosy epidemics during history increased protective allele frequency of PARK2/PACRG genes in the population of the Mljet Island, Croatia.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21980305	Misregulation of Scm3p/HJURP causes chromosome instability in Saccharomyces cerevisiae and human cells.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CENPA
Pubmed	15302870	An annexin 2 phosphorylation switch mediates p11-dependent translocation of annexin 2 to the cell surface.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	26362938	Expression and clinical significance of annexin A2 and human epididymis protein 4 in endometrial carcinoma.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	22460798:gr	The ubiquitin E3 ligase parkin regulates the proapoptotic function of Bax.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	23190557:gr	Association of 11ß-hydroxysteroid dehydrogenase type I expression and activity with estrogen receptor ß in adipose tissue from postmenopausal women.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	21383152	Scavenger receptor CD36 is essential for the cerebrovascular oxidative stress and neurovascular dysfunction induced by amyloid-beta.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	16785991:gr	Prolactin modulates phosphorylation, signaling and trafficking of epidermal growth factor receptor in human T47D breast cancer cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRLR
Pubmed	21031019:gr	LOC387715/HTRA1 gene polymorphisms and susceptibility to age-related macular degeneration: A HuGE review and meta-analysis.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	15359629	Role of CD47 in erythroid cells and in autoimmunity.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	15466942	11beta-hydroxysteroid dehydrogenase type 1: a tissue-specific regulator of glucocorticoid response.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	22493445:gr	Anti-human activin receptor-like kinase 1 (ALK1) antibody attenuates bone morphogenetic protein 9 (BMP9)-induced ALK1 signaling and interferes with endothelial cell sprouting.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	19587008:gr	Murine B cell response to TLR7 ligands depends on an IFN-beta feedback loop.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	18312453	Characterization of five novel large deletions causing hereditary haemorrhagic telangiectasia.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	17900273	High tissue factor-expressing human monocytes carry low surface CD36: application to intersubject variability.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	12559630	Prolactin and prolactin receptor gene polymorphisms in multiple sclerosis and systemic lupus erythematosus.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRLR
Pubmed	23659736	Glucocorticoid synthesis-related genes: HSD11B1 and HSD11B2 in hypertensive disorders in pregnancy.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	18159113:gr	Implications of mutations of activin receptor-like kinase 1 gene (ALK1) in addition to bone morphogenetic protein receptor II gene (BMPR2) in children with pulmonary arterial hypertension.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	15051937:gr	Analysis of gene expressions of T cells from children with acute exacerbations of asthma.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	22456474:gr	Enhanced sarcoplasmic reticulum Ca2+ leak and increased Na+-Ca2+ exchanger function underlie delayed afterdepolarizations in patients with chronic atrial fibrillation.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SLC8A1
Pubmed	17698957	Stabilized immune modulatory RNA compounds as agonists of Toll-like receptors 7 and 8.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	23318200:gr	Inhibition of TGF-ß signaling in combination with TLR7 ligation re-programs a tumoricidal phenotype in tumor-associated macrophages.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	10973942	Parkin suppresses unfolded protein stress-induced cell death through its E3 ubiquitin-protein ligase activity.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	19175917:gr	Chemokines are secreted by monocytes following OK-432 (lyophilized Streptococcus pyogenes) stimulation.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	26116271	Molecular Pathways: Activating T Cells after Cancer Cell Phagocytosis from Blockade of CD47 "Don't Eat Me" Signals.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	17062770:gr	Lack of Association of the 11beta-hydroxysteroid dehydrogenase type 1 gene 83,557insA and hexose-6-phosphate dehydrogenase gene R453Q polymorphisms with body composition, adrenal androgen production, blood pressure, glucose metabolism, and dementia.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	20157352	Genetic analysis of typical wet-type age-related macular degeneration and polypoidal choroidal vasculopathy in Japanese population.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	21068074	The prolactin receptor is expressed in macrophages within human carotid atherosclerotic plaques: a role for prolactin in atherogenesis?	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRLR
Pubmed	18633104:gr	Impaired glucose tolerance and insulin resistance are associated with increased adipose 11beta-hydroxysteroid dehydrogenase type 1 expression and elevated hepatic 5alpha-reductase activity.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	20664056	Thrombospondin-1 induces platelet activation through CD36-dependent inhibition of the cAMP/protein kinase A signaling cascade.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	17971878:gr	The p11/S100A10 light chain of annexin A2 is dispensable for annexin A2 association to endosomes and functions in endosomal transport.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	8975715	Genomic organization and transcript analysis of ICAp69, a target antigen in diabetic autoimmunity.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ICA1
Pubmed	16938301:gr	Macrophage-specific inhibition of NF-kappaB activation reduces foam-cell formation.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	18448595	Silencing megalin and cubilin genes inhibits myeloma light chain endocytosis and ameliorates toxicity in human renal proximal tubule epithelial cells.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CUBN
Pubmed	23056244	Overexpression of HTRA1 leads to down-regulation of fibronectin and functional changes in RF/6A cells and HUVECs.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	15033764:gr	Na/Ca exchanger overexpression induces endoplasmic reticulum stress, caspase-12 release, and apoptosis.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SLC8A1
Pubmed	18718667	The HtrA1 promoter polymorphism, smoking, and age-related macular degeneration in multiple case-control samples.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	23497717	Involvement of TLR7 MyD88-dependent signaling pathway in the pathogenesis of adult-onset Still's disease.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	25816213	Knockdown of ubiquitin protein ligase E3A affects proliferation and invasion, and induces apoptosis of breast cancer cells through regulation of annexin A2.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	24550388	Striatins contain a noncanonical coiled coil that binds protein phosphatase 2A A subunit to form a 2:2 heterotetrameric core of striatin-interacting phosphatase and kinase (STRIPAK) complex.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	STRN3
Pubmed	18820737	Signal regulatory protein alpha negatively regulates beta2 integrin-mediated monocyte adhesion, transendothelial migration and phagocytosis.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	25211222	The TIR-domain containing adaptor TRAM is required for TLR7 mediated RANTES production.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	17369251	Dentin matrix protein 4, a novel secretory calcium-binding protein that modulates odontoblast differentiation.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	FAM20C
Pubmed	20970165	Down-regulation of annexin A1 and A2 protein expression in intestinal-type sinonasal adenocarcinomas.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	22917585	Comparative analyses of Purkinje cell gene expression profiles reveal shared molecular abnormalities in models of different polyglutamine diseases.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ATXN7
Pubmed	10660565	Structural basis for substrate specificity of protein-tyrosine phosphatase SHP-1.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	22194607:gr	Macro histone H2A1.2 (macroH2A1) protein suppresses mitotic kinase VRK1 during interphase.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	H2AFY
Pubmed	18215354:gr	Toll-like receptor 7 and 9 expression in peripheral blood mononuclear cells from patients with chronic hepatitis B and related hepatocellular carcinoma.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	16956606	Zyxin is upregulated in the nucleus by thymosin beta4 in SiHa cells.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ZYX
Pubmed	19716891:gr	Activation of choline kinase by extracellular Ca2+ is Ca(2+)-sensing receptor, Galpha12 and Rho-dependent in breast cancer cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	GNA12
Pubmed	21768289:gr	HJURP is a CENP-A chromatin assembly factor sufficient to form a functional de novo kinetochore.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CENPA
Pubmed	21115693:gr	Autoimmune skin inflammation is dependent on plasmacytoid dendritic cell activation by nucleic acids via TLR7 and TLR9.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	20007807:gr	Free HTLV-1 induces TLR7-dependent innate immune response and TRAIL relocalization in killer plasmacytoid dendritic cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	19473361	Prevalence and clinical features of LRRK2 mutations in patients with Parkinson's disease in southern Spain.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	24323303	Polymorphisms in ACVRL1 and endoglin genes are not associated with sporadic and HHT-related brain AVMs in Dutch patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	15718234:gr	Alpha-synuclein and parkin contribute to the assembly of ubiquitin lysine 63-linked multiubiquitin chains.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	23527187:gr	RNA-dependent protein kinase is essential for 2-methoxyestradiol-induced autophagy in osteosarcoma cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ATG7
Pubmed	16391553	Association study of major risk single nucleotide polymorphisms in the common regulatory region of PARK2 and PACRG genes with leprosy in an Indian population.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	20399249	Mutation analysis of parkin and PINK1 genes in early-onset Parkinson's disease in China.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21674837:gr	Association of NOS3 tag polymorphisms with hypoxic-ischemic encephalopathy.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TNIP1
Pubmed	19610108	Parkin reverses intracellular beta-amyloid accumulation and its negative effects on proteasome function.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21068074:gr	The prolactin receptor is expressed in macrophages within human carotid atherosclerotic plaques: a role for prolactin in atherogenesis?	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRLR
Pubmed	19874234	The role of glucocorticoid in SIRP alpha and SHP-1 gene expression in AIHA patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	19483198	Parkin promotes intracellular Abeta1-42 clearance.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	22681645	Upregulated expression of annexin II is a prognostic marker for patients with gastric cancer.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	22259222:gr	Chlamydia infection status, genotype, and age-related macular degeneration.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	21215738	Analysis of alternative promoter usage in expression of HSD11B1 including the development of a transcript-specific quantitative real-time PCR method.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	16921169:gr	Cytoplasmic tail of phospholemman interacts with the intracellular loop of the cardiac Na+/Ca2+ exchanger.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SLC8A1
Pubmed	25402728	Dendritic cells respond to nasopharygeal carcinoma cells through annexin A2-recognizing DC-SIGN.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	21811614:gr	Poly-thymidine oligonucleotides mediate activation of murine glial cells primarily through TLR7, not TLR8.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	25500693	Elevated NCX1 and NCKX4 expression in the patent postnatal ductus arteriosus of ductal-dependent congenital heart disease patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SLC8A1
Pubmed	24284794	Dynamic adhesion of eryptotic erythrocytes to immobilized platelets via platelet phosphatidylserine receptors.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	23033540	The rho exchange factors vav2 and vav3 control a lung metastasis-specific transcriptional program in breast cancer cells.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	VAV2
Pubmed	18156628	HtrA1 inhibits mineral deposition by osteoblasts: requirement for the protease and PDZ domains.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HTRA1
Pubmed	25390351	Expression of the chemokine receptor gene, CCR8, is associated With DUSP22 rearrangements in anaplastic large cell lymphoma.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	DUSP22
Pubmed	15339916	New short splice variants of the human cardiac Cavbeta2 subunit: redefining the major functional motifs implemented in modulation of the Cav1.2 channel.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CACNB2
Pubmed	21307348:gr	Aldolase directly interacts with ARNO and modulates cell morphology and acidic vesicle distribution.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ALDOA
Pubmed	18263877:gr	Transcriptional regulation of fatty acid translocase/CD36 expression by CCAAT/enhancer-binding protein alpha.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	14522961:gr	CEACAM1, a cell-cell adhesion molecule, directly associates with annexin II in a three-dimensional model of mammary morphogenesis.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	20508036:gr	Effect of endogenous mutant and wild-type PINK1 on Parkin in fibroblasts from Parkinson disease patients.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21689595:gr	CTCF regulates ataxin-7 expression through promotion of a convergently transcribed, antisense noncoding RNA.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ATXN7
Pubmed	22724072:gr	PINK1 is activated by mitochondrial membrane potential depolarization and stimulates Parkin E3 ligase activity by phosphorylating Serine 65.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	22087220	G12 signaling through c-Jun NH2-terminal kinase promotes breast cancer cell invasion.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	GNA12
Pubmed	18008140	Involvement of Annexin A2 in p53 induced apoptosis in lung cancer.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	24149988	The accumulation of misfolded proteins in the mitochondrial matrix is sensed by PINK1 to induce PARK2/Parkin-mediated mitophagy of polarized mitochondria.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	23065261	Prognostic impact of Metadherin-SND1 interaction in colon cancer.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SND1
Pubmed	25659145	UFSRAT: Ultra-fast Shape Recognition with Atom Types--the discovery of novel bioactive small molecular scaffolds for FKBP12 and 11ßHSD1.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	23444136:gr	Selenoprotein K is required for palmitoylation of CD36 in macrophages: implications in foam cell formation and atherogenesis.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	22615569:gr	CD200 receptor controls sex-specific TLR7 responses to viral infection.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	12707045:gr	Prolactin and its receptor are expressed in murine hair follicle epithelium, show hair cycle-dependent expression, and induce catagen.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRLR
Pubmed	23119050	Induction of CD36 and thrombospondin-1 in macrophages by hypoxia-inducible factor 1 and its relevance in the inflammatory process.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	24671417	Lysine 27 ubiquitination of the mitochondrial transport protein Miro is dependent on serine 65 of the Parkin ubiquitin ligase.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	7670488	Human hypertension caused by mutations in the kidney isozyme of 11 beta-hydroxysteroid dehydrogenase.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	24677602	Genetic mutations in early-onset Parkinson's disease Mexican patients: molecular testing implications.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	22067318:gr	11ß-Hydroxysteroid dehydrogenase type 1, but not type 2, deficiency worsens acute inflammation and experimental arthritis in mice.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	HSD11B1
Pubmed	14699114	Fibrillar amyloid protein present in atheroma activates CD36 signal transduction.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	23392669:gr	ATF4 protects against neuronal death in cellular Parkinson's disease models by maintaining levels of parkin.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21187399:gr	Genetic susceptibility to systemic lupus erythematosus protects against cerebral malaria in mice.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	12968020:gr	Class B scavenger receptors CD36 and SR-BI are receptors for hypochlorite-modified low density lipoprotein.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	15944914	Localization of annexins I, II, IV and VII in whole prostate sections from radical prostatectomy patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	26723518	Increased expression of Toll-like receptors 7 and 9 in myasthenia gravis thymus characterized by active Epstein-Barr virus infection.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	18494762	Annexin II, a novel HSP27-interacted protein, is involved in resistance to UVC-induced cell death in human APr-1 cells.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	15880681	High frequency of ENG and ALK1/ACVRL1 mutations in German HHT patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	20034704:gr	Mutational analysis of parkin and PINK1 in multiple system atrophy.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	20003272:gr	CENPA overexpression promotes genome instability in pRb-depleted human cells.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CENPA
Pubmed	21151101	Antigen processing by nardilysin and thimet oligopeptidase generates cytotoxic T cell epitopes.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	NRDC
Pubmed	17098740	Phylogenetic divergence of CD47 interactions with human signal regulatory protein alpha reveals locus of species specificity. Implications for the binding site.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	22949615:gr	The E3 ligase Cdh1-anaphase promoting complex operates upstream of the E3 ligase Smurf1 in the control of axon growth.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SMURF1
Pubmed	14636890	Role of Lbc RhoGEF in Galpha12/13-induced signals to Rho GTPase.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	GNA12
Pubmed	23531835	Analysis of Leucine-rich repeat kinase 2 (LRRK2) and Parkinson protein 2 (parkin, PARK2) genes mutations in Slovak Parkinson disease patients.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	23233723	MicroRNA-31 is overexpressed in psoriasis and modulates inflammatory cytokine and chemokine production in keratinocytes via targeting serine/threonine kinase 40.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	STK40
Pubmed	21535932	Evaluating intra-genetic variants of DJ-1 among Parkinson's disease patients of eastern India.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	14610053:gr	Cloning of the first sn1-DAG lipases points to the spatial and temporal regulation of endocannabinoid signaling in the brain.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	DAGLB
Pubmed	12719539	Parkin, a gene implicated in autosomal recessive juvenile parkinsonism, is a candidate tumor suppressor gene on chromosome 6q25-q27.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	21540549:gr	Protective T cell immunity in mice following protein-TLR7/8 agonist-conjugate immunization requires aggregation, type I IFN, and multiple DC subsets.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	23770094	Regulation of miR-17-92a cluster processing by the microRNA binding protein SND1.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SND1
Pubmed	21401967:gr	Myelin down-regulates myelin phagocytosis by microglia and macrophages through interactions between CD47 on myelin and SIRP¿ (signal regulatory protein-¿) on phagocytes.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	SIRPA
Pubmed	18065445:gr	Absence of CD36 protects against atherosclerosis in ApoE knock-out mice with no additional protection provided by absence of scavenger receptor A I/II.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CD36
Pubmed	12928331	Parkin is recruited to the centrosome in response to inhibition of proteasomes.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	19680243:gr	A macrodomain-containing histone rearranges chromatin upon sensing PARP1 activation.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	H2AFY
Pubmed	21768289	HJURP is a CENP-A chromatin assembly factor sufficient to form a functional de novo kinetochore.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CENPA
Pubmed	26725554	Associations of Toll-like receptor 7 and 8 Polymorphisms with Asthma and Asthma-related Phenotypes in a Chinese Han Population.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	TLR7
Pubmed	21750092:gr	Luminal expression of cubilin is impaired in Imerslund-Grasbeck syndrome with compound AMN mutations in intron 3 and exon 7.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	CUBN
Pubmed	25065598	G¿12 gep oncogene deregulation of p53-responsive microRNAs promotes epithelial-mesenchymal transition of hepatocellular carcinoma.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	GNA12
Pubmed	16709165:gr	Regulation of ecto-5'-nucleotidase activity via Ca2+-dependent, annexin 2-mediated membrane rearrangement?	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	16177123	CD44 and annexin A2 mediate the C5a chemotactic cofactor function of the vitamin D binding protein.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	21500544:gr	[Metabolic pathways of OGCP and the influence of parkin protein on the metabolism of OGCP].	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	PRKN
Pubmed	17620321	Activin receptor-like kinase 1 inhibits human microvascular endothelial cell migration: potential roles for JNK and ERK.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	20414677	Update on molecular diagnosis of hereditary hemorrhagic telangiectasia.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ACVRL1
Pubmed	21928315:gr	Interferon-¿ stimulates p11-dependent surface expression of annexin A2 in lung epithelial cells to enhance phagocytosis.	GeneRIF	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	ANXA2
Pubmed	7829508	Purification of recombinant G proteins from Sf9 cells by hexahistidine tagging of associated subunits. Characterization of alpha 12 and inhibition of adenylyl cyclase by alpha z.	Pubmed	2.622E-3	1.000E0	4.029E-3	3.803E-2	1	2	GNA12
